Job_Description,CV_Text,Label
"Job Category: בניין וייצור, Company: TechCorp, Salary: 68 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5952, Address: Tel Aviv, Search Radius: 18km, Skills: English, Java, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: אחזקה, Company: TechCorp, Salary: 38 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3697, Address: Tel Aviv, Search Radius: 5km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 75 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1518, Address: Tel Aviv, Search Radius: 14km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 49 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2602, Address: Tel Aviv, Search Radius: 28km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 39 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1871, Address: Tel Aviv, Search Radius: 8km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: אחזקה, Company: TechCorp, Salary: 53 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9253, Address: Tel Aviv, Search Radius: 20km, Skills: Python, Java, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 55 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2412, Address: Tel Aviv, Search Radius: 6km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 80 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7996, Address: Tel Aviv, Search Radius: 13km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 55 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5741, Address: Tel Aviv, Search Radius: 6km, Skills: English, Driving License, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 52 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3514, Address: Tel Aviv, Search Radius: 25km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 65 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4390, Address: Tel Aviv, Search Radius: 23km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 62 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5805, Address: Tel Aviv, Search Radius: 21km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2578, Address: Tel Aviv, Search Radius: 22km, Skills: SAP, Excel, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 46 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4973, Address: Tel Aviv, Search Radius: 23km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 68 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3444, Address: Tel Aviv, Search Radius: 30km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 70 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7845, Address: Tel Aviv, Search Radius: 30km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 46 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1781, Address: Tel Aviv, Search Radius: 6km, Skills: Excel, Python, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 45 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3303, Address: Tel Aviv, Search Radius: 20km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7637, Address: Tel Aviv, Search Radius: 5km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: אחזקה, Company: TechCorp, Salary: 67 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4773, Address: Tel Aviv, Search Radius: 24km, Skills: Java, English, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 45 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8145, Address: Tel Aviv, Search Radius: 28km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 74 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4244, Address: Tel Aviv, Search Radius: 19km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6797, Address: Tel Aviv, Search Radius: 17km, Skills: Excel, Driving License, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 47 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2034, Address: Tel Aviv, Search Radius: 20km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3219, Address: Tel Aviv, Search Radius: 6km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 72 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9353, Address: Tel Aviv, Search Radius: 17km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 30 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5873, Address: Tel Aviv, Search Radius: 20km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 39 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2334, Address: Tel Aviv, Search Radius: 18km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: בניין וייצור, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4584, Address: Tel Aviv, Search Radius: 15km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 68 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9687, Address: Tel Aviv, Search Radius: 22km, Skills: Driving License, Excel, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 61 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4132, Address: Tel Aviv, Search Radius: 30km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 48 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4894, Address: Tel Aviv, Search Radius: 10km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 70 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8101, Address: Tel Aviv, Search Radius: 17km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9029, Address: Tel Aviv, Search Radius: 10km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 79 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2312, Address: Tel Aviv, Search Radius: 11km, Skills: English, Java, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 39 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9672, Address: Tel Aviv, Search Radius: 8km, Skills: SAP, Java, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 77 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1033, Address: Tel Aviv, Search Radius: 15km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 68 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2860, Address: Tel Aviv, Search Radius: 18km, Skills: SAP, Excel, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 44 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5224, Address: Tel Aviv, Search Radius: 22km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 30 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1015, Address: Tel Aviv, Search Radius: 21km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 32 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3761, Address: Tel Aviv, Search Radius: 26km, Skills: Driving License, Excel, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8978, Address: Tel Aviv, Search Radius: 21km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 35 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5800, Address: Tel Aviv, Search Radius: 18km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7729, Address: Tel Aviv, Search Radius: 25km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5769, Address: Tel Aviv, Search Radius: 11km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: בניין וייצור, Company: TechCorp, Salary: 62 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3953, Address: Tel Aviv, Search Radius: 7km, Skills: Excel, SAP, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 73 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9178, Address: Tel Aviv, Search Radius: 21km, Skills: Excel, Python, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 53 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7176, Address: Tel Aviv, Search Radius: 19km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 45 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5369, Address: Tel Aviv, Search Radius: 6km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 47 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4328, Address: Tel Aviv, Search Radius: 29km, Skills: Python, Java, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8219, Address: Tel Aviv, Search Radius: 19km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: אחזקה, Company: TechCorp, Salary: 43 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4920, Address: Tel Aviv, Search Radius: 15km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3544, Address: Tel Aviv, Search Radius: 26km, Skills: Excel, SAP, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 64 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7134, Address: Tel Aviv, Search Radius: 26km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 73 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3811, Address: Tel Aviv, Search Radius: 19km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 63 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7674, Address: Tel Aviv, Search Radius: 12km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 48 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2939, Address: Tel Aviv, Search Radius: 8km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: מסעדנות, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2793, Address: Tel Aviv, Search Radius: 11km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 47 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4736, Address: Tel Aviv, Search Radius: 15km, Skills: Excel, Python, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6183, Address: Tel Aviv, Search Radius: 22km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 58 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6859, Address: Tel Aviv, Search Radius: 16km, Skills: Java, English, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 66 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3017, Address: Tel Aviv, Search Radius: 10km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: מסעדנות, Company: TechCorp, Salary: 77 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3829, Address: Tel Aviv, Search Radius: 5km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 67 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6060, Address: Tel Aviv, Search Radius: 9km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 54 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8455, Address: Tel Aviv, Search Radius: 12km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 68 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3155, Address: Tel Aviv, Search Radius: 23km, Skills: SAP, Excel, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5629, Address: Tel Aviv, Search Radius: 21km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",0
"Job Category: אחזקה, Company: TechCorp, Salary: 51 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7956, Address: Tel Aviv, Search Radius: 6km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 78 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7660, Address: Tel Aviv, Search Radius: 6km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 32 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1295, Address: Tel Aviv, Search Radius: 19km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 74 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3345, Address: Tel Aviv, Search Radius: 6km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 42 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7105, Address: Tel Aviv, Search Radius: 7km, Skills: Excel, Driving License, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 66 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2100, Address: Tel Aviv, Search Radius: 7km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 67 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7072, Address: Tel Aviv, Search Radius: 16km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 73 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4571, Address: Tel Aviv, Search Radius: 22km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 45 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8886, Address: Tel Aviv, Search Radius: 6km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 50 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9761, Address: Tel Aviv, Search Radius: 22km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 67 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4232, Address: Tel Aviv, Search Radius: 15km, Skills: Python, Driving License, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 61 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2633, Address: Tel Aviv, Search Radius: 15km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4905, Address: Tel Aviv, Search Radius: 9km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
